pitch_rad,roll_rad,tau_pitch_nm,tau_roll_nm
-0.266092,-0.328054,128.8120,70.5410
-0.266092,-0.317960,128.8146,70.7723
-0.266092,-0.307866,128.8189,70.9975
-0.266092,-0.297772,128.8250,71.2167
-0.266092,-0.287678,128.8330,71.4298
-0.266092,-0.277584,128.8428,71.6368
-0.266092,-0.267490,128.8545,71.8378
-0.266092,-0.257396,128.8680,72.0326
-0.266092,-0.247302,128.8835,72.2213
-0.266092,-0.237208,128.9009,72.4039
-0.266092,-0.227114,128.9202,72.5804
-0.266092,-0.217020,128.9415,72.7507
-0.266092,-0.206927,128.9648,72.9149
-0.266092,-0.196833,128.9900,73.0730
-0.266092,-0.186739,129.0173,73.2249
-0.266092,-0.176645,129.0466,73.3706
-0.266092,-0.166551,129.0779,73.5102
-0.266092,-0.156457,129.1112,73.6435
-0.266092,-0.146363,129.1466,73.7707
-0.266092,-0.136269,129.1841,73.8917
-0.266092,-0.126175,129.2236,74.0064
-0.266092,-0.116081,129.2653,74.1150
-0.266092,-0.105987,129.3091,74.2173
-0.266092,-0.095893,129.3549,74.3133
-0.266092,-0.085799,129.4029,74.4031
-0.266092,-0.075705,129.4531,74.4866
-0.266092,-0.065611,129.5054,74.5639
-0.266092,-0.055517,129.5599,74.6348
-0.266092,-0.045423,129.6165,74.6995
-0.266092,-0.035329,129.6753,74.7578
-0.266092,-0.025235,129.7363,74.8098
-0.266092,-0.015141,129.7994,74.8555
-0.266092,-0.005047,129.8648,74.8948
-0.266092,0.005047,129.9324,74.9278
-0.266092,0.015141,130.0022,74.9543
-0.266092,0.025235,130.0742,74.9745
-0.266092,0.035329,130.1484,74.9883
-0.266092,0.045423,130.2248,74.9956
-0.266092,0.055517,130.3035,74.9966
-0.266092,0.065611,130.3844,74.9910
-0.266092,0.075705,130.4675,74.9790
-0.266092,0.085799,130.5529,74.9605
-0.266092,0.095893,130.6405,74.9356
-0.266092,0.105987,130.7303,74.9041
-0.266092,0.116081,130.8224,74.8660
-0.266092,0.126175,130.9167,74.8215
-0.266092,0.136269,131.0132,74.7703
-0.266092,0.146363,131.1120,74.7126
-0.266092,0.156457,131.2130,74.6483
-0.266092,0.166551,131.3163,74.5774
-0.266092,0.176645,131.4217,74.4998
-0.266092,0.186739,131.5294,74.4156
-0.266092,0.196833,131.6393,74.3248
-0.266092,0.206927,131.7514,74.2272
-0.266092,0.217020,131.8657,74.1230
-0.266092,0.227114,131.9823,74.0120
-0.266092,0.237208,132.1010,73.8943
-0.266092,0.247302,132.2218,73.7698
-0.266092,0.257396,132.3449,73.6386
-0.266092,0.267490,132.4701,73.5005
-0.266092,0.277584,132.5975,73.3557
-0.266092,0.287678,132.7270,73.2040
-0.266092,0.297772,132.8587,73.0454
-0.266092,0.307866,132.9924,72.8800
-0.266092,0.317960,133.1283,72.7077
-0.266092,0.328054,133.2662,72.5285
-0.266092,0.338148,133.4063,72.3424
-0.266092,0.348242,133.5484,72.1493
-0.266092,0.358336,133.6925,71.9492
-0.266092,0.368430,133.8387,71.7422
-0.266092,0.378524,133.9869,71.5281
-0.266092,0.388618,134.1370,71.3070
-0.266092,0.398712,134.2892,71.0789
-0.266092,0.408806,134.4432,70.8438
-0.266092,0.418900,134.5993,70.7244
-0.256078,-0.418900,128.0577,68.3439
-0.256078,-0.408806,128.0463,68.4854
-0.256078,-0.398712,128.0364,68.7654
-0.256078,-0.388618,128.0282,69.0394
-0.256078,-0.378524,128.0216,69.3074
-0.256078,-0.368430,128.0167,69.5694
-0.256078,-0.358336,128.0134,69.8253
-0.256078,-0.348242,128.0119,70.0752
-0.256078,-0.338148,128.0121,70.3191
-0.256078,-0.328054,128.0140,70.5570
-0.256078,-0.317960,128.0177,70.7887
-0.256078,-0.307866,128.0232,71.0145
-0.256078,-0.297772,128.0305,71.2342
-0.256078,-0.287678,128.0396,71.4477
-0.256078,-0.277584,128.0506,71.6553
-0.256078,-0.267490,128.0634,71.8567
-0.256078,-0.257396,128.0781,72.0520
-0.256078,-0.247302,128.0947,72.2413
-0.256078,-0.237208,128.1133,72.4244
-0.256078,-0.227114,128.1337,72.6014
-0.256078,-0.217020,128.1561,72.7722
-0.256078,-0.206927,128.1805,72.9369
-0.256078,-0.196833,128.2069,73.0955
-0.256078,-0.186739,128.2353,73.2480
-0.256078,-0.176645,128.2656,73.3942
-0.256078,-0.166551,128.2980,73.5343
-0.256078,-0.156457,128.3325,73.6682
-0.256078,-0.146363,128.3690,73.7959
-0.256078,-0.136269,128.4076,73.9174
-0.256078,-0.126175,128.4482,74.0327
-0.256078,-0.116081,128.4909,74.1418
-0.256078,-0.105987,128.5358,74.2446
-0.256078,-0.095893,128.5827,74.3412
-0.256078,-0.085799,128.6318,74.4316
-0.256078,-0.075705,128.6830,74.5157
-0.256078,-0.065611,128.7364,74.5935
-0.256078,-0.055517,128.7919,74.6650
-0.256078,-0.045423,128.8496,74.7302
-0.256078,-0.035329,128.9094,74.7891
-0.256078,-0.025235,128.9715,74.8417
-0.256078,-0.015141,129.0357,74.8879
-0.256078,-0.005047,129.1021,74.9278
-0.256078,0.005047,129.1707,74.9613
-0.256078,0.015141,129.2415,74.9885
-0.256078,0.025235,129.3146,75.0092
-0.256078,0.035329,129.3898,75.0236
-0.256078,0.045423,129.4673,75.0315
-0.256078,0.055517,129.5470,75.0330
-0.256078,0.065611,129.6289,75.0281
-0.256078,0.075705,129.7131,75.0166
-0.256078,0.085799,129.7994,74.9987
-0.256078,0.095893,129.8881,74.9743
-0.256078,0.105987,129.9789,74.9434
-0.256078,0.116081,130.0720,74.9060
-0.256078,0.126175,130.1673,74.8620
-0.256078,0.136269,130.2649,74.8115
-0.256078,0.146363,130.3647,74.7544
-0.256078,0.156457,130.4667,74.6907
-0.256078,0.166551,130.5709,74.6204
-0.256078,0.176645,130.6774,74.5434
-0.256078,0.186739,130.7861,74.4598
-0.256078,0.196833,130.8970,74.3696
-0.256078,0.206927,131.0101,74.2726
-0.256078,0.217020,131.1254,74.1690
-0.256078,0.227114,131.2430,74.0587
-0.256078,0.237208,131.3627,73.9416
-0.256078,0.247302,131.4846,73.8177
-0.256078,0.257396,131.6086,73.6871
-0.256078,0.267490,131.7349,73.5497
-0.256078,0.277584,131.8633,73.4055
-0.256078,0.287678,131.9938,73.2544
-0.256078,0.297772,132.1265,73.0965
-0.256078,0.307866,132.2613,72.9317
-0.256078,0.317960,132.3982,72.7601
-0.256078,0.328054,132.5371,72.5815
-0.256078,0.338148,132.6782,72.3960
-0.256078,0.348242,132.8214,72.2036
-0.256078,0.358336,132.9665,72.0042
-0.256078,0.368430,133.1137,71.7978
-0.256078,0.378524,133.2630,71.5844
-0.256078,0.388618,133.4142,71.3640
-0.256078,0.398712,133.5674,71.1366
-0.256078,0.408806,133.7225,70.9021
-0.256078,0.418900,133.8796,70.7831
-0.246063,-0.418900,127.2427,68.3524
-0.246063,-0.408806,127.2324,68.4941
-0.246063,-0.398712,127.2238,68.7745
-0.246063,-0.388618,127.2167,69.0489
-0.246063,-0.378524,127.2113,69.3174
-0.246063,-0.368430,127.2076,69.5798
-0.246063,-0.358336,127.2055,69.8362
-0.246063,-0.348242,127.2051,70.0865
-0.246063,-0.338148,127.2065,70.3309
-0.246063,-0.328054,127.2096,70.5692
-0.246063,-0.317960,127.2144,70.8015
-0.246063,-0.307866,127.2210,71.0277
-0.246063,-0.297772,127.2295,71.2478
-0.246063,-0.287678,127.2397,71.4619
-0.246063,-0.277584,127.2518,71.6699
-0.246063,-0.267490,127.2658,71.8718
-0.246063,-0.257396,127.2816,72.0676
-0.246063,-0.247302,127.2994,72.2574
-0.246063,-0.237208,127.3190,72.4410
-0.246063,-0.227114,127.3406,72.6185
-0.246063,-0.217020,127.3641,72.7899
-0.246063,-0.206927,127.3896,72.9551
-0.246063,-0.196833,127.4170,73.1142
-0.246063,-0.186739,127.4465,73.2672
-0.246063,-0.176645,127.4779,73.4139
-0.246063,-0.166551,127.5114,73.5546
-0.246063,-0.156457,127.5469,73.6890
-0.246063,-0.146363,127.5845,73.8173
-0.246063,-0.136269,127.6241,73.9393
-0.246063,-0.126175,127.6658,74.0551
-0.246063,-0.116081,127.7096,74.1648
-0.246063,-0.105987,127.7555,74.2682
-0.246063,-0.095893,127.8035,74.3653
-0.246063,-0.085799,127.8536,74.4562
-0.246063,-0.075705,127.9058,74.5409
-0.246063,-0.065611,127.9602,74.6192
-0.246063,-0.055517,128.0168,74.6913
-0.246063,-0.045423,128.0755,74.7571
-0.246063,-0.035329,128.1363,74.8165
-0.246063,-0.025235,128.1994,74.8697
-0.246063,-0.015141,128.2646,74.9165
-0.246063,-0.005047,128.3320,74.9570
-0.246063,0.005047,128.4016,74.9911
-0.246063,0.015141,128.4734,75.0188
-0.246063,0.025235,128.5475,75.0401
-0.246063,0.035329,128.6237,75.0551
-0.246063,0.045423,128.7022,75.0636
-0.246063,0.055517,128.7828,75.0657
-0.246063,0.065611,128.8657,75.0613
-0.246063,0.075705,128.9509,75.0505
-0.246063,0.085799,129.0382,75.0332
-0.246063,0.095893,129.1278,75.0094
-0.246063,0.105987,129.2196,74.9791
-0.246063,0.116081,129.3137,74.9423
-0.246063,0.126175,129.4100,74.8989
-0.246063,0.136269,129.5085,74.8490
-0.246063,0.146363,129.6092,74.7925
-0.246063,0.156457,129.7122,74.7294
-0.246063,0.166551,129.8174,74.6597
-0.246063,0.176645,129.9249,74.5834
-0.246063,0.186739,130.0345,74.5004
-0.246063,0.196833,130.1464,74.4108
-0.246063,0.206927,130.2604,74.3145
-0.246063,0.217020,130.3767,74.2115
-0.246063,0.227114,130.4952,74.1018
-0.246063,0.237208,130.6159,73.9853
-0.246063,0.247302,130.7387,73.8621
-0.246063,0.257396,130.8637,73.7322
-0.246063,0.267490,130.9909,73.5954
-0.246063,0.277584,131.1203,73.4518
-0.246063,0.287678,131.2518,73.3015
-0.246063,0.297772,131.3854,73.1442
-0.246063,0.307866,131.5212,72.9801
-0.246063,0.317960,131.6590,72.8091
-0.246063,0.328054,131.7990,72.6312
-0.246063,0.338148,131.9410,72.4464
-0.246063,0.348242,132.0851,72.2547
-0.246063,0.358336,132.2313,72.0560
-0.246063,0.368430,132.3795,71.8503
-0.246063,0.378524,132.5297,71.6376
-0.246063,0.388618,132.6819,71.4179
-0.246063,0.398712,132.8361,71.1912
-0.246063,0.408806,132.9923,70.9574
-0.246063,0.418900,133.1504,70.8388
-0.236049,-0.418900,126.4215,68.3572
-0.236049,-0.408806,126.4125,68.4991
-0.236049,-0.398712,126.4050,68.7799
-0.236049,-0.388618,126.3991,69.0548
-0.236049,-0.378524,126.3949,69.3236
-0.236049,-0.368430,126.3923,69.5864
-0.236049,-0.358336,126.3913,69.8433
-0.236049,-0.348242,126.3921,70.0941
-0.236049,-0.338148,126.3946,70.3389
-0.236049,-0.328054,126.3988,70.5776
-0.236049,-0.317960,126.4048,70.8103
-0.236049,-0.307866,126.4126,71.0370
-0.236049,-0.297772,126.4221,71.2576
-0.236049,-0.287678,126.4335,71.4722
-0.236049,-0.277584,126.4467,71.6807
-0.236049,-0.267490,126.4617,71.8831
-0.236049,-0.257396,126.4787,72.0794
-0.236049,-0.247302,126.4975,72.2696
-0.236049,-0.237208,126.5182,72.4537
-0.236049,-0.227114,126.5409,72.6317
-0.236049,-0.217020,126.5655,72.8036
-0.236049,-0.206927,126.5920,72.9694
-0.236049,-0.196833,126.6205,73.1290
-0.236049,-0.186739,126.6510,73.2825
-0.236049,-0.176645,126.6835,73.4298
-0.236049,-0.166551,126.7181,73.5709
-0.236049,-0.156457,126.7546,73.7059
-0.236049,-0.146363,126.7932,73.8347
-0.236049,-0.136269,126.8339,73.9573
-0.236049,-0.126175,126.8766,74.0736
-0.236049,-0.116081,126.9214,74.1838
-0.236049,-0.105987,126.9683,74.2878
-0.236049,-0.095893,127.0173,74.3855
-0.236049,-0.085799,127.0684,74.4769
-0.236049,-0.075705,127.1216,74.5621
-0.236049,-0.065611,127.1770,74.6410
-0.236049,-0.055517,127.2345,74.7137
-0.236049,-0.045423,127.2942,74.7800
-0.236049,-0.035329,127.3561,74.8401
-0.236049,-0.025235,127.4201,74.8938
-0.236049,-0.015141,127.4863,74.9412
-0.236049,-0.005047,127.5546,74.9822
-0.236049,0.005047,127.6252,75.0169
-0.236049,0.015141,127.6980,75.0452
-0.236049,0.025235,127.7730,75.0672
-0.236049,0.035329,127.8501,75.0827
-0.236049,0.045423,127.9295,75.0918
-0.236049,0.055517,128.0111,75.0945
-0.236049,0.065611,128.0950,75.0907
-0.236049,0.075705,128.1810,75.0805
-0.236049,0.085799,128.2693,75.0638
-0.236049,0.095893,128.3598,75.0406
-0.236049,0.105987,128.4526,75.0110
-0.236049,0.116081,128.5475,74.9748
-0.236049,0.126175,128.6447,74.9320
-0.236049,0.136269,128.7442,74.8827
-0.236049,0.146363,128.8458,74.8269
-0.236049,0.156457,128.9497,74.7644
-0.236049,0.166551,129.0558,74.6953
-0.236049,0.176645,129.1642,74.6197
-0.236049,0.186739,129.2747,74.5373
-0.236049,0.196833,129.3875,74.4484
-0.236049,0.206927,129.5025,74.3527
-0.236049,0.217020,129.6196,74.2504
-0.236049,0.227114,129.7390,74.1413
-0.236049,0.237208,129.8606,74.0255
-0.236049,0.247302,129.9843,73.9030
-0.236049,0.257396,130.1103,73.7737
-0.236049,0.267490,130.2384,73.6376
-0.236049,0.277584,130.3686,73.4947
-0.236049,0.287678,130.5010,73.3450
-0.236049,0.297772,130.6355,73.1885
-0.236049,0.307866,130.7722,73.0251
-0.236049,0.317960,130.9110,72.8548
-0.236049,0.328054,131.0518,72.6776
-0.236049,0.338148,131.1948,72.4935
-0.236049,0.348242,131.3398,72.3025
-0.236049,0.358336,131.4869,72.1045
-0.236049,0.368430,131.6360,71.8995
-0.236049,0.378524,131.7872,71.6876
-0.236049,0.388618,131.9403,71.4686
-0.236049,0.398712,132.0954,71.2426
-0.236049,0.408806,132.2525,71.0096
-0.236049,0.418900,132.4115,70.8913
-0.226035,-0.418900,125.5944,68.3582
-0.226035,-0.408806,125.5865,68.5003
-0.226035,-0.398712,125.5802,68.7815
-0.226035,-0.388618,125.5755,69.0568
-0.226035,-0.378524,125.5724,69.3260
-0.226035,-0.368430,125.5709,69.5893
-0.226035,-0.358336,125.5711,69.8465
-0.226035,-0.348242,125.5730,70.0978
-0.226035,-0.338148,125.5766,70.3430
-0.226035,-0.328054,125.5819,70.5822
-0.226035,-0.317960,125.5890,70.8154
-0.226035,-0.307866,125.5979,71.0425
-0.226035,-0.297772,125.6085,71.2636
-0.226035,-0.287678,125.6210,71.4786
-0.226035,-0.277584,125.6353,71.6875
-0.226035,-0.267490,125.6514,71.8904
-0.226035,-0.257396,125.6694,72.0872
-0.226035,-0.247302,125.6893,72.2779
-0.226035,-0.237208,125.7111,72.4625
-0.226035,-0.227114,125.7348,72.6410
-0.226035,-0.217020,125.7604,72.8134
-0.226035,-0.206927,125.7880,72.9797
-0.226035,-0.196833,125.8176,73.1398
-0.226035,-0.186739,125.8491,73.2938
-0.226035,-0.176645,125.8826,73.4416
-0.226035,-0.166551,125.9181,73.5833
-0.226035,-0.156457,125.9557,73.7188
-0.226035,-0.146363,125.9953,73.8481
-0.226035,-0.136269,126.0369,73.9712
-0.226035,-0.126175,126.0806,74.0882
-0.226035,-0.116081,126.1264,74.1989
-0.226035,-0.105987,126.1743,74.3034
-0.226035,-0.095893,126.2243,74.4016
-0.226035,-0.085799,126.2764,74.4936
-0.226035,-0.075705,126.3306,74.5794
-0.226035,-0.065611,126.3869,74.6589
-0.226035,-0.055517,126.4454,74.7321
-0.226035,-0.045423,126.5060,74.7990
-0.226035,-0.035329,126.5687,74.8596
-0.226035,-0.025235,126.6337,74.9139
-0.226035,-0.015141,126.7008,74.9619
-0.226035,-0.005047,126.7701,75.0035
-0.226035,0.005047,126.8416,75.0388
-0.226035,0.015141,126.9153,75.0677
-0.226035,0.025235,126.9911,75.0903
-0.226035,0.035329,127.0692,75.1064
-0.226035,0.045423,127.1495,75.1161
-0.226035,0.055517,127.2320,75.1194
-0.226035,0.065611,127.3167,75.1163
-0.226035,0.075705,127.4037,75.1067
-0.226035,0.085799,127.4928,75.0906
-0.226035,0.095893,127.5842,75.0680
-0.226035,0.105987,127.6778,75.0390
-0.226035,0.116081,127.7737,75.0034
-0.226035,0.126175,127.8717,74.9613
-0.226035,0.136269,127.9720,74.9126
-0.226035,0.146363,128.0745,74.8574
-0.226035,0.156457,128.1793,74.7956
-0.226035,0.166551,128.2863,74.7272
-0.226035,0.176645,128.3954,74.6522
-0.226035,0.186739,128.5068,74.5705
-0.226035,0.196833,128.6205,74.4822
-0.226035,0.206927,128.7363,74.3872
-0.226035,0.217020,128.8543,74.2856
-0.226035,0.227114,128.9745,74.1772
-0.226035,0.237208,129.0969,74.0621
-0.226035,0.247302,129.2215,73.9403
-0.226035,0.257396,129.3483,73.8117
-0.226035,0.267490,129.4772,73.6763
-0.226035,0.277584,129.6083,73.5341
-0.226035,0.287678,129.7416,73.3851
-0.226035,0.297772,129.8769,73.2293
-0.226035,0.307866,130.0144,73.0666
-0.226035,0.317960,130.1540,72.8970
-0.226035,0.328054,130.2958,72.7206
-0.226035,0.338148,130.4396,72.5372
-0.226035,0.348242,130.5854,72.3469
-0.226035,0.358336,130.7334,72.1497
-0.226035,0.368430,130.8833,71.9455
-0.226035,0.378524,131.0353,71.7343
-0.226035,0.388618,131.1893,71.5161
-0.226035,0.398712,131.3453,71.2909
-0.226035,0.408806,131.5033,71.0586
-0.226035,0.418900,131.6632,70.9407
-0.216021,-0.418900,124.7615,68.3555
-0.216021,-0.408806,124.7547,68.4977
-0.216021,-0.398712,124.7496,68.7793
-0.216021,-0.388618,124.7460,69.0550
-0.216021,-0.378524,124.7440,69.3246
-0.216021,-0.368430,124.7436,69.5882
-0.216021,-0.358336,124.7450,69.8459
-0.216021,-0.348242,124.7480,70.0976
-0.216021,-0.338148,124.7527,70.3432
-0.216021,-0.328054,124.7591,70.5828
-0.216021,-0.317960,124.7673,70.8165
-0.216021,-0.307866,124.7772,71.0440
-0.216021,-0.297772,124.7889,71.2655
-0.216021,-0.287678,124.8024,71.4810
-0.216021,-0.277584,124.8178,71.6904
-0.216021,-0.267490,124.8350,71.8938
-0.216021,-0.257396,124.8540,72.0911
-0.216021,-0.247302,124.8749,72.2822
-0.216021,-0.237208,124.8977,72.4673
-0.216021,-0.227114,124.9225,72.6463
-0.216021,-0.217020,124.9491,72.8192
-0.216021,-0.206927,124.9777,72.9860
-0.216021,-0.196833,125.0082,73.1466
-0.216021,-0.186739,125.0408,73.3011
-0.216021,-0.176645,125.0753,73.4495
-0.216021,-0.166551,125.1118,73.5916
-0.216021,-0.156457,125.1503,73.7277
-0.216021,-0.146363,125.1909,73.8575
-0.216021,-0.136269,125.2335,73.9812
-0.216021,-0.126175,125.2781,74.0986
-0.216021,-0.116081,125.3249,74.2099
-0.216021,-0.105987,125.3737,74.3149
-0.216021,-0.095893,125.4246,74.4138
-0.216021,-0.085799,125.4776,74.5063
-0.216021,-0.075705,125.5327,74.5926
-0.216021,-0.065611,125.5899,74.6727
-0.216021,-0.055517,125.6493,74.7465
-0.216021,-0.045423,125.7108,74.8140
-0.216021,-0.035329,125.7745,74.8752
-0.216021,-0.025235,125.8403,74.9301
-0.216021,-0.015141,125.9083,74.9786
-0.216021,-0.005047,125.9785,75.0209
-0.216021,0.005047,126.0509,75.0567
-0.216021,0.015141,126.1254,75.0862
-0.216021,0.025235,126.2021,75.1094
-0.216021,0.035329,126.2811,75.1261
-0.216021,0.045423,126.3622,75.1364
-0.216021,0.055517,126.4456,75.1403
-0.216021,0.065611,126.5311,75.1378
-0.216021,0.075705,126.6189,75.1289
-0.216021,0.085799,126.7089,75.1134
-0.216021,0.095893,126.8011,75.0915
-0.216021,0.105987,126.8955,75.0631
-0.216021,0.116081,126.9922,75.0281
-0.216021,0.126175,127.0911,74.9867
-0.216021,0.136269,127.1922,74.9387
-0.216021,0.146363,127.2955,74.8841
-0.216021,0.156457,127.4010,74.8230
-0.216021,0.166551,127.5088,74.7552
-0.216021,0.176645,127.6188,74.6809
-0.216021,0.186739,127.7310,74.5999
-0.216021,0.196833,127.8454,74.5123
-0.216021,0.206927,127.9620,74.4180
-0.216021,0.217020,128.0808,74.3170
-0.216021,0.227114,128.2018,74.2094
-0.216021,0.237208,128.3250,74.0950
-0.216021,0.247302,128.4503,73.9738
-0.216021,0.257396,128.5779,73.8459
-0.216021,0.267490,128.7076,73.7113
-0.216021,0.277584,128.8395,73.5698
-0.216021,0.287678,128.9735,73.4216
-0.216021,0.297772,129.1096,73.2665
-0.216021,0.307866,129.2479,73.1045
-0.216021,0.317960,129.3883,72.9357
-0.216021,0.328054,129.5308,72.7600
-0.216021,0.338148,129.6754,72.5774
-0.216021,0.348242,129.8220,72.3879
-0.216021,0.358336,129.9708,72.1915
-0.216021,0.368430,130.1215,71.9880
-0.216021,0.378524,130.2743,71.7776
-0.216021,0.388618,130.4291,71.5602
-0.216021,0.398712,130.5859,71.3358
-0.216021,0.408806,130.7446,71.1044
-0.216021,0.418900,130.9053,70.9869
-0.206007,-0.418900,123.9230,68.3488
-0.206007,-0.408806,123.9173,68.4913
-0.206007,-0.398712,123.9132,68.7732
-0.206007,-0.388618,123.9108,69.0492
-0.206007,-0.378524,123.9099,69.3193
-0.206007,-0.368430,123.9106,69.5833
-0.206007,-0.358336,123.9130,69.8414
-0.206007,-0.348242,123.9171,70.0934
-0.206007,-0.338148,123.9229,70.3395
-0.206007,-0.328054,123.9304,70.5795
-0.206007,-0.317960,123.9396,70.8136
-0.206007,-0.307866,123.9506,71.0416
-0.206007,-0.297772,123.9634,71.2635
-0.206007,-0.287678,123.9779,71.4795
-0.206007,-0.277584,123.9943,71.6893
-0.206007,-0.267490,124.0125,71.8931
-0.206007,-0.257396,124.0326,72.0909
-0.206007,-0.247302,124.0545,72.2825
-0.206007,-0.237208,124.0783,72.4681
-0.206007,-0.227114,124.1040,72.6476
-0.206007,-0.217020,124.1317,72.8209
-0.206007,-0.206927,124.1612,72.9882
-0.206007,-0.196833,124.1927,73.1493
-0.206007,-0.186739,124.2262,73.3043
-0.206007,-0.176645,124.2617,73.4532
-0.206007,-0.166551,124.2991,73.5959
-0.206007,-0.156457,124.3386,73.7325
-0.206007,-0.146363,124.3801,73.8628
-0.206007,-0.136269,124.4236,73.9870
-0.206007,-0.126175,124.4692,74.1050
-0.206007,-0.116081,124.5168,74.2168
-0.206007,-0.105987,124.5666,74.3224
-0.206007,-0.095893,124.6183,74.4218
-0.206007,-0.085799,124.6722,74.5149
-0.206007,-0.075705,124.7282,74.6018
-0.206007,-0.065611,124.7864,74.6824
-0.206007,-0.055517,124.8466,74.7568
-0.206007,-0.045423,124.9090,74.8249
-0.206007,-0.035329,124.9735,74.8866
-0.206007,-0.025235,125.0402,74.9421
-0.206007,-0.015141,125.1090,74.9913
-0.206007,-0.005047,125.1800,75.0341
-0.206007,0.005047,125.2532,75.0706
-0.206007,0.015141,125.3285,75.1007
-0.206007,0.025235,125.4061,75.1244
-0.206007,0.035329,125.4858,75.1418
-0.206007,0.045423,125.5678,75.1527
-0.206007,0.055517,125.6519,75.1573
-0.206007,0.065611,125.7382,75.1554
-0.206007,0.075705,125.8268,75.1470
-0.206007,0.085799,125.9176,75.1322
-0.206007,0.095893,126.0106,75.1110
-0.206007,0.105987,126.1057,75.0832
-0.206007,0.116081,126.2032,75.0489
-0.206007,0.126175,126.3028,75.0081
-0.206007,0.136269,126.4047,74.9608
-0.206007,0.146363,126.5087,74.9069
-0.206007,0.156457,126.6150,74.8464
-0.206007,0.166551,126.7235,74.7794
-0.206007,0.176645,126.8342,74.7057
-0.206007,0.186739,126.9472,74.6254
-0.206007,0.196833,127.0623,74.5385
-0.206007,0.206927,127.1796,74.4449
-0.206007,0.217020,127.2992,74.3447
-0.206007,0.227114,127.4209,74.2377
-0.206007,0.237208,127.5448,74.1241
-0.206007,0.247302,127.6709,74.0037
-0.206007,0.257396,127.7992,73.8765
-0.206007,0.267490,127.9296,73.7426
-0.206007,0.277584,128.0622,73.6019
-0.206007,0.287678,128.1969,73.4544
-0.206007,0.297772,128.3338,73.3001
-0.206007,0.307866,128.4728,73.1389
-0.206007,0.317960,128.6139,72.9709
-0.206007,0.328054,128.7571,72.7959
-0.206007,0.338148,128.9024,72.6141
-0.206007,0.348242,129.0497,72.4254
-0.206007,0.358336,129.1992,72.2298
-0.206007,0.368430,129.3506,72.0271
-0.206007,0.378524,129.5041,71.8176
-0.206007,0.388618,129.6597,71.6010
-0.206007,0.398712,129.8172,71.3774
-0.206007,0.408806,129.9766,71.1468
-0.206007,0.418900,130.1381,71.0297
-0.195992,-0.418900,123.0789,68.3383
-0.195992,-0.408806,123.0744,68.4809
-0.195992,-0.398712,123.0714,68.7632
-0.195992,-0.388618,123.0700,69.0396
-0.195992,-0.378524,123.0702,69.3100
-0.195992,-0.368430,123.0720,69.5744
-0.195992,-0.358336,123.0755,69.8328
-0.195992,-0.348242,123.0807,70.0853
-0.195992,-0.338148,123.0875,70.3317
-0.195992,-0.328054,123.0960,70.5722
-0.195992,-0.317960,123.1063,70.8066
-0.195992,-0.307866,123.1183,71.0351
-0.195992,-0.297772,123.1321,71.2575
-0.195992,-0.287678,123.1477,71.4738
-0.195992,-0.277584,123.1650,71.6841
-0.195992,-0.267490,123.1842,71.8884
-0.195992,-0.257396,123.2053,72.0866
-0.195992,-0.247302,123.2282,72.2787
-0.195992,-0.237208,123.2530,72.4648
-0.195992,-0.227114,123.2796,72.6447
-0.195992,-0.217020,123.3082,72.8186
-0.195992,-0.206927,123.3387,72.9863
-0.195992,-0.196833,123.3712,73.1479
-0.195992,-0.186739,123.4056,73.3034
-0.195992,-0.176645,123.4420,73.4528
-0.195992,-0.166551,123.4804,73.5960
-0.195992,-0.156457,123.5207,73.7331
-0.195992,-0.146363,123.5631,73.8640
-0.195992,-0.136269,123.6075,73.9887
-0.195992,-0.126175,123.6540,74.1073
-0.195992,-0.116081,123.7025,74.2196
-0.195992,-0.105987,123.7531,74.3257
-0.195992,-0.095893,123.8057,74.4257
-0.195992,-0.085799,123.8604,74.5194
-0.195992,-0.075705,123.9173,74.6068
-0.195992,-0.065611,123.9762,74.6880
-0.195992,-0.055517,124.0373,74.7629
-0.195992,-0.045423,124.1005,74.8316
-0.195992,-0.035329,124.1658,74.8939
-0.195992,-0.025235,124.2333,74.9500
-0.195992,-0.015141,124.3029,74.9998
-0.195992,-0.005047,124.3747,75.0432
-0.195992,0.005047,124.4487,75.0803
-0.195992,0.015141,124.5248,75.1110
-0.195992,0.025235,124.6031,75.1353
-0.195992,0.035329,124.6836,75.1533
-0.195992,0.045423,124.7663,75.1649
-0.195992,0.055517,124.8512,75.1701
-0.195992,0.065611,124.9382,75.1688
-0.195992,0.075705,125.0275,75.1611
-0.195992,0.085799,125.1190,75.1470
-0.195992,0.095893,125.2127,75.1264
-0.195992,0.105987,125.3086,75.0993
-0.195992,0.116081,125.4068,75.0657
-0.195992,0.126175,125.5071,75.0256
-0.195992,0.136269,125.6096,74.9789
-0.195992,0.146363,125.7144,74.9257
-0.195992,0.156457,125.8214,74.8659
-0.195992,0.166551,125.9306,74.7996
-0.195992,0.176645,126.0420,74.7266
-0.195992,0.186739,126.1556,74.6470
-0.195992,0.196833,126.2714,74.5608
-0.195992,0.206927,126.3894,74.4680
-0.195992,0.217020,126.5096,74.3684
-0.195992,0.227114,126.6320,74.2622
-0.195992,0.237208,126.7565,74.1493
-0.195992,0.247302,126.8833,74.0297
-0.195992,0.257396,127.0122,73.9033
-0.195992,0.267490,127.1433,73.7701
-0.195992,0.277584,127.2765,73.6302
